5				
1.763567809	0.000859231	0.811032192	0.003976664	1.988617579
0.866398201	1.780186248	1.347110591	1.853042986	0.100599221
0.670349839	1.84994154	1.871525495	1.908534688	1.979098963
0.513522673	1.891127973	0.043026401	0.083443272	0.000111923
1.958443743	0.511459194	0.182625019	0.022298848	1.220039489
0.154773186	0.077608246	1.414675967	1.278719728	0.329213727
1.434796331	0.001598009	1.793523162	0.03546	0.009270958
1.489780885	0.009637413	1.439022234	1.894873073	1.662869128
0.000151155	1.807731179	0.028539612	1.834441178	0.4160437
0.029228388	0.263264053	0.000191383	0.010389517	0.002887836
0.749106349	1.437567686	1.859568004	0.685694227	0.021420384
1.988406419	1.766892181	0.012064919	0.811308487	1.611278152
0.000191089	0.000195925	0.563893512	1.249954578	0.097344914
0.006691873	0.884197227	0.280416405	0.031575142	0.002013228
1.720563697	0.00838282	1.926628314	1.927581621	1.343353298
0.347338505	9.75826E-05	1.648914875	1.839716069	0.006269383
0.217857407	0.354189626	0.787916869	1.965458873	0.644103018
0.128515935	1.413374336	0.041286524	0.001699589	0.184444302
0.031000399	0.688501291	1.962247518	0.078637319	1.526115703
1.983820096	0.181892948	1.847406594	1.796472112	0.000892191
0.068788266	1.210737437	0.07311037	0.108670668	0.301614493
1.921334139	0.273450314	0.155081911	0.213585252	0.351722842
1.48190632	0.002184133	1.814833205	1.125979453	0.015668083
0.013996183	0.017156827	0.002959491	0.118999343	0.26822291
1.994234689	0.196057704	1.930399838	1.992911641	0.000611855
0.011786634	1.327557771	0.311974429	0.154332646	1.992856913
1.141325258	0.000100732	0.010469595	0.003569557	0.398889287
1.893227779	1.008159357	1.990496365	0.005928284	1.65432507
0.332369817	0.265102523	0.47352974	0.011097976	0.096615609
1.398231282	1.619291618	0.097650663	0.001144924	0.000841712
0.417286733	0.009243193	0.341933799	0.00536831	0.000298307
8.52067E-05	1.215999475	1.902483158	0.554622094	1.464023788
1.951190709	0.000416168	0.00033432	1.881597541	0.108672659
0.068067399	1.784858345	0.037411384	0.009274302	1.675700564
1.760369318	1.668537226	1.650578681	0.755569282	9.55166E-05
0.138415868	1.993991814	0.925339946	1.932545458	0.00074798
1.815178393	1.850720982	0.01571613	1.828158432	0.525533513
0.001243261	1.858310422	1.912176177	0.000258984	1.834264243
1.901979809	0.000953013	0.756089955	1.642871472	0.760473066
0.000749649	1.565335408	0.000120228	0.158661424	0.019580151
0.237154763	1.966190896	1.862406437	0.273073408	0.149726374
0.008506387	0.03563381	0.004268258	0.259469476	0.003444829
8.5641E-05	0.210366083	0.842391324	0.231531817	0.126849648
0.000665165	0.003552703	0.000284352	0.004827478	0.000175769
1.103719776	0.56861027	1.981502476	0.711929749	0.453910057
0.000128976	0.396311464	0.000150645	1.987015965	0.001066755
0.002931321	1.733142169	1.994321514	1.405566157	1.806382571
1.16035193	0.001853625	0.721262924	1.916617916	1.720343485
0.003264307	0.185306825	0.076912673	0.059664005	0.004336057
0.100791622	0.04491327	0.592341744	1.804951163	0.00642487
1.15058396	0.043046506	0.00134797	0.063839255	0.046696607
1.865657441	0.001199991	0.118302525	9.08512E-05	0.576572593
0.007629962	0.004361397	0.073128626	1.989576496	1.853271166
0.072041755	0.664407078	1.95929618	1.777658687	0.000104277
0.026460314	0.126282879	1.977772863	0.119725734	1.987657469
1.53929852	0.579701442	0.00752783	0.007211415	1.994041389
0.043331396	0.001412413	0.184075344	0.008092601	0.095244316
0.875793154	0.555864728	0.001548489	0.001420392	0.295728019
0.03884494	0.118499095	0.000728759	1.791014969	1.08662566
0.016663337	1.80727799	0.839831951	0.013101641	0.341421413
0.368501287	0.244479696	1.841671695	0.00013719	1.899979324
0.86056499	0.126578983	0.352262238	0.119235764	0.28832426
0.018176953	0.001434902	1.87192264	0.090879391	0.796570467
0.336863446	1.844346294	1.988307545	0.015902918	1.994025735
0.801760264	0.051061708	0.004783101	0.206175312	0.766186867
0.068243471	1.508999312	0.004499584	0.391199927	0.002269585
0.542688287	1.821610897	0.116398498	0.767090985	0.006439499
0.000150384	0.010901351	0.128212847	0.019533632	0.199956472
1.495437897	1.931784283	1.874744087	0.004134529	0.001285371
0.555487854	0.794075596	0.005366623	0.001572225	0.002791205
