5				
1	0	0.5	0.5	0.5
0.999866667	0.000133333	0.5	0.5	0.5
0.999733333	0.000266667	0.5	0.5	0.5
0.9996	0.0004	0.5	0.5	0.5
0.999466667	0.000533333	0.5	0.5	0.5
0.999333333	0.000666667	0.5	0.5	0.5
0.9992	0.0008	0.5	0.5	0.5
0.999066667	0.000933333	0.5	0.5	0.5
0.998933333	0.001066667	0.5	0.5	0.5
0.9988	0.0012	0.5	0.5	0.5
0.998666667	0.001333333	0.5	0.5	0.5
0.998533333	0.001466667	0.5	0.5	0.5
0.9984	0.0016	0.5	0.5	0.5
0.998266667	0.001733333	0.5	0.5	0.5
0.998133333	0.001866667	0.5	0.5	0.5
0.998	0.002	0.5	0.5	0.5
0.997866667	0.002133333	0.5	0.5	0.5
0.997733333	0.002266667	0.5	0.5	0.5
0.9976	0.0024	0.5	0.5	0.5
0.997466667	0.002533333	0.5	0.5	0.5
0.997333333	0.002666667	0.5	0.5	0.5
0.9972	0.0028	0.5	0.5	0.5
0.997066667	0.002933333	0.5	0.5	0.5
0.996933333	0.003066667	0.5	0.5	0.5
0.9968	0.0032	0.5	0.5	0.5
0.996666667	0.003333333	0.5	0.5	0.5
0.996533333	0.003466667	0.5	0.5	0.5
0.9964	0.0036	0.5	0.5	0.5
0.996266667	0.003733333	0.5	0.5	0.5
0.996133333	0.003866667	0.5	0.5	0.5
0.996	0.004	0.5	0.5	0.5
0.995866667	0.004133333	0.5	0.5	0.5
0.995733333	0.004266667	0.5	0.5	0.5
0.9956	0.0044	0.5	0.5	0.5
0.995466667	0.004533333	0.5	0.5	0.5
0.995333333	0.004666667	0.5	0.5	0.5
0.9952	0.0048	0.5	0.5	0.5
0.995066667	0.004933333	0.5	0.5	0.5
0.994933333	0.005066667	0.5	0.5	0.5
0.9948	0.0052	0.5	0.5	0.5
0.994666667	0.005333333	0.5	0.5	0.5
0.994533333	0.005466667	0.5	0.5	0.5
0.9944	0.0056	0.5	0.5	0.5
0.994266667	0.005733333	0.5	0.5	0.5
0.994133333	0.005866667	0.5	0.5	0.5
0.994	0.006	0.5	0.5	0.5
0.993866667	0.006133333	0.5	0.5	0.5
0.993733333	0.006266667	0.5	0.5	0.5
0.9936	0.0064	0.5	0.5	0.5
0.993466667	0.006533333	0.5	0.5	0.5
0.993333333	0.006666667	0.5	0.5	0.5
0.9932	0.0068	0.5	0.5	0.5
0.993066667	0.006933333	0.5	0.5	0.5
0.992933333	0.007066667	0.5	0.5	0.5
0.9928	0.0072	0.5	0.5	0.5
0.992666667	0.007333333	0.5	0.5	0.5
0.992533333	0.007466667	0.5	0.5	0.5
0.9924	0.0076	0.5	0.5	0.5
0.992266667	0.007733333	0.5	0.5	0.5
0.992133333	0.007866667	0.5	0.5	0.5
0.992	0.008	0.5	0.5	0.5
0.991866667	0.008133333	0.5	0.5	0.5
0.991733333	0.008266667	0.5	0.5	0.5
0.9916	0.0084	0.5	0.5	0.5
0.991466667	0.008533333	0.5	0.5	0.5
0.991333333	0.008666667	0.5	0.5	0.5
0.9912	0.0088	0.5	0.5	0.5
0.991066667	0.008933333	0.5	0.5	0.5
0.990933333	0.009066667	0.5	0.5	0.5
0.9908	0.0092	0.5	0.5	0.5
0.990666667	0.009333333	0.5	0.5	0.5
0.990533333	0.009466667	0.5	0.5	0.5
0.9904	0.0096	0.5	0.5	0.5
0.990266667	0.009733333	0.5	0.5	0.5
0.990133333	0.009866667	0.5	0.5	0.5
0.99	0.01	0.5	0.5	0.5
0.989866667	0.010133333	0.5	0.5	0.5
0.989733333	0.010266667	0.5	0.5	0.5
0.9896	0.0104	0.5	0.5	0.5
0.989466667	0.010533333	0.5	0.5	0.5
0.989333333	0.010666667	0.5	0.5	0.5
0.9892	0.0108	0.5	0.5	0.5
0.989066667	0.010933333	0.5	0.5	0.5
0.988933333	0.011066667	0.5	0.5	0.5
0.9888	0.0112	0.5	0.5	0.5
0.988666667	0.011333333	0.5	0.5	0.5
0.988533333	0.011466667	0.5	0.5	0.5
0.9884	0.0116	0.5	0.5	0.5
0.988266667	0.011733333	0.5	0.5	0.5
0.988133333	0.011866667	0.5	0.5	0.5
0.988	0.012	0.5	0.5	0.5
0.987866667	0.012133333	0.5	0.5	0.5
0.987733333	0.012266667	0.5	0.5	0.5
0.9876	0.0124	0.5	0.5	0.5
0.987466667	0.012533333	0.5	0.5	0.5
0.987333333	0.012666667	0.5	0.5	0.5
0.9872	0.0128	0.5	0.5	0.5
0.987066667	0.012933333	0.5	0.5	0.5
0.986933333	0.013066667	0.5	0.5	0.5
0.9868	0.0132	0.5	0.5	0.5
0.986666667	0.013333333	0.5	0.5	0.5
0.986533333	0.013466667	0.5	0.5	0.5
0.9864	0.0136	0.5	0.5	0.5
0.986266667	0.013733333	0.5	0.5	0.5
0.986133333	0.013866667	0.5	0.5	0.5
0.986	0.014	0.5	0.5	0.5
0.985866667	0.014133333	0.5	0.5	0.5
0.985733333	0.014266667	0.5	0.5	0.5
0.9856	0.0144	0.5	0.5	0.5
0.985466667	0.014533333	0.5	0.5	0.5
0.985333333	0.014666667	0.5	0.5	0.5
0.9852	0.0148	0.5	0.5	0.5
0.985066667	0.014933333	0.5	0.5	0.5
0.984933333	0.015066667	0.5	0.5	0.5
0.9848	0.0152	0.5	0.5	0.5
0.984666667	0.015333333	0.5	0.5	0.5
0.984533333	0.015466667	0.5	0.5	0.5
0.9844	0.0156	0.5	0.5	0.5
0.984266667	0.015733333	0.5	0.5	0.5
0.984133333	0.015866667	0.5	0.5	0.5
0.984	0.016	0.5	0.5	0.5
0.983866667	0.016133333	0.5	0.5	0.5
0.983733333	0.016266667	0.5	0.5	0.5
0.9836	0.0164	0.5	0.5	0.5
0.983466667	0.016533333	0.5	0.5	0.5
0.983333333	0.016666667	0.5	0.5	0.5
0.9832	0.0168	0.5	0.5	0.5
0.983066667	0.016933333	0.5	0.5	0.5
0.982933333	0.017066667	0.5	0.5	0.5
0.9828	0.0172	0.5	0.5	0.5
0.982666667	0.017333333	0.5	0.5	0.5
0.982533333	0.017466667	0.5	0.5	0.5
0.9824	0.0176	0.5	0.5	0.5
0.982266667	0.017733333	0.5	0.5	0.5
0.982133333	0.017866667	0.5	0.5	0.5
0.982	0.018	0.5	0.5	0.5
0.981866667	0.018133333	0.5	0.5	0.5
0.981733333	0.018266667	0.5	0.5	0.5
0.9816	0.0184	0.5	0.5	0.5
0.981466667	0.018533333	0.5	0.5	0.5
0.981333333	0.018666667	0.5	0.5	0.5
0.9812	0.0188	0.5	0.5	0.5
0.981066667	0.018933333	0.5	0.5	0.5
0.980933333	0.019066667	0.5	0.5	0.5
0.9808	0.0192	0.5	0.5	0.5
0.980666667	0.019333333	0.5	0.5	0.5
0.980533333	0.019466667	0.5	0.5	0.5
0.9804	0.0196	0.5	0.5	0.5
0.980266667	0.019733333	0.5	0.5	0.5
0.980133333	0.019866667	0.5	0.5	0.5
0.98	0.02	0.5	0.5	0.5
0.979866667	0.020133333	0.5	0.5	0.5
0.979733333	0.020266667	0.5	0.5	0.5
0.9796	0.0204	0.5	0.5	0.5
0.979466667	0.020533333	0.5	0.5	0.5
0.979333333	0.020666667	0.5	0.5	0.5
0.9792	0.0208	0.5	0.5	0.5
0.979066667	0.020933333	0.5	0.5	0.5
0.978933333	0.021066667	0.5	0.5	0.5
0.9788	0.0212	0.5	0.5	0.5
0.978666667	0.021333333	0.5	0.5	0.5
0.978533333	0.021466667	0.5	0.5	0.5
0.9784	0.0216	0.5	0.5	0.5
0.978266667	0.021733333	0.5	0.5	0.5
0.978133333	0.021866667	0.5	0.5	0.5
0.978	0.022	0.5	0.5	0.5
0.977866667	0.022133333	0.5	0.5	0.5
0.977733333	0.022266667	0.5	0.5	0.5
0.9776	0.0224	0.5	0.5	0.5
0.977466667	0.022533333	0.5	0.5	0.5
0.977333333	0.022666667	0.5	0.5	0.5
0.9772	0.0228	0.5	0.5	0.5
0.977066667	0.022933333	0.5	0.5	0.5
0.976933333	0.023066667	0.5	0.5	0.5
0.9768	0.0232	0.5	0.5	0.5
0.976666667	0.023333333	0.5	0.5	0.5
0.976533333	0.023466667	0.5	0.5	0.5
0.9764	0.0236	0.5	0.5	0.5
0.976266667	0.023733333	0.5	0.5	0.5
0.976133333	0.023866667	0.5	0.5	0.5
0.976	0.024	0.5	0.5	0.5
0.975866667	0.024133333	0.5	0.5	0.5
0.975733333	0.024266667	0.5	0.5	0.5
0.9756	0.0244	0.5	0.5	0.5
0.975466667	0.024533333	0.5	0.5	0.5
0.975333333	0.024666667	0.5	0.5	0.5
0.9752	0.0248	0.5	0.5	0.5
