2	
0.043066667	0.043066667
0.0432	0.0432
0.043333333	0.043333333
0.043466667	0.043466667
0.0436	0.0436
0.043733333	0.043733333
0.043866667	0.043866667
0.044	0.044
0.044133333	0.044133333
0.044266667	0.044266667
0.0444	0.0444
0.044533333	0.044533333
0.044666667	0.044666667
0.0448	0.0448
0.044933333	0.044933333
0.045066667	0.045066667
0.0452	0.0452
0.045333333	0.045333333
0.045466667	0.045466667
0.0456	0.0456
0.045733333	0.045733333
0.045866667	0.045866667
0.046	0.046
0.046133333	0.046133333
0.046266667	0.046266667
0.0464	0.0464
0.046533333	0.046533333
0.046666667	0.046666667
0.0468	0.0468
0.046933333	0.046933333
0.047066667	0.047066667
0.0472	0.0472
0.047333333	0.047333333
0.047466667	0.047466667
0.0476	0.0476
0.047733333	0.047733333
0.047866667	0.047866667
0.048	0.048
0.048133333	0.048133333
0.048266667	0.048266667
0.0484	0.0484
0.048533333	0.048533333
0.048666667	0.048666667
0.0488	0.0488
0.048933333	0.048933333
0.049066667	0.049066667
0.0492	0.0492
0.049333333	0.049333333
0.049466667	0.049466667
0.0496	0.0496
0.049733333	0.049733333
0.049866667	0.049866667
0.05	0.05
0.050133333	0.050133333
0.050266667	0.050266667
0.0504	0.0504
0.050533333	0.050533333
0.050666667	0.050666667
0.0508	0.0508
0.050933333	0.050933333
0.051066667	0.051066667
0.0512	0.0512
0.051333333	0.051333333
0.051466667	0.051466667
0.0516	0.0516
0.051733333	0.051733333
0.051866667	0.051866667
0.052	0.052
0.052133333	0.052133333
0.052266667	0.052266667
0.0524	0.0524
0.052533333	0.052533333
0.052666667	0.052666667
0.0528	0.0528
0.052933333	0.052933333
0.053066667	0.053066667
0.0532	0.0532
0.053333333	0.053333333
0.053466667	0.053466667
0.0536	0.0536
0.053733333	0.053733333
0.053866667	0.053866667
0.054	0.054
0.054133333	0.054133333
0.054266667	0.054266667
0.0544	0.0544
0.054533333	0.054533333
0.054666667	0.054666667
0.0548	0.0548
0.054933333	0.054933333
0.055066667	0.055066667
0.0552	0.0552
0.055333333	0.055333333
0.055466667	0.055466667
0.0556	0.0556
0.055733333	0.055733333
0.055866667	0.055866667
0.056	0.056
0.056133333	0.056133333
0.056266667	0.056266667
0.0564	0.0564
0.056533333	0.056533333
0.056666667	0.056666667
0.0568	0.0568
0.056933333	0.056933333
0.057066667	0.057066667
0.0572	0.0572
0.057333333	0.057333333
0.057466667	0.057466667
0.0576	0.0576
0.057733333	0.057733333
0.057866667	0.057866667
0.058	0.058
0.058133333	0.058133333
0.058266667	0.058266667
0.0584	0.0584
0.058533333	0.058533333
0.058666667	0.058666667
0.0588	0.0588
0.058933333	0.058933333
0.059066667	0.059066667
0.0592	0.0592
0.059333333	0.059333333
0.059466667	0.059466667
0.0596	0.0596
0.059733333	0.059733333
0.059866667	0.059866667
0.06	0.06
0.060133333	0.060133333
0.060266667	0.060266667
0.0604	0.0604
0.060533333	0.060533333
0.060666667	0.060666667
0.0608	0.0608
0.060933333	0.060933333
0.061066667	0.061066667
0.0612	0.0612
0.061333333	0.061333333
0.061466667	0.061466667
0.0616	0.0616
0.061733333	0.061733333
0.061866667	0.061866667
0.062	0.062
0.062133333	0.062133333
0.062266667	0.062266667
0.0624	0.0624
0.062533333	0.062533333
0.062666667	0.062666667
0.0628	0.0628
0.062933333	0.062933333
0.063066667	0.063066667
0.0632	0.0632
0.063333333	0.063333333
0.063466667	0.063466667
0.0636	0.0636
0.063733333	0.063733333
0.063866667	0.063866667
0.064	0.064
0.064133333	0.064133333
0.064266667	0.064266667
0.0644	0.0644
0.064533333	0.064533333
0.064666667	0.064666667
0.0648	0.0648
0.064933333	0.064933333
0.065066667	0.065066667
0.0652	0.0652
0.065333333	0.065333333
0.065466667	0.065466667
0.0656	0.0656
0.065733333	0.065733333
0.065866667	0.065866667
0.066	0.066
0.066133333	0.066133333
0.066266667	0.066266667
0.0664	0.0664
0.066533333	0.066533333
0.066666667	0.066666667
0.0668	0.0668
0.066933333	0.066933333
0.067066667	0.067066667
0.0672	0.0672
0.067333333	0.067333333
0.067466667	0.067466667
0.0676	0.0676
0.067733333	0.067733333
0.067866667	0.067866667
0.068	0.068
0.068133333	0.068133333
0.068266667	0.068266667
0.0684	0.0684
0.068533333	0.068533333
0.068666667	0.068666667
0.0688	0.0688
0.068933333	0.068933333
0.069066667	0.069066667
0.0692	0.0692
0.069333333	0.069333333
0.069466667	0.069466667
0.0696	0.0696
0.069733333	0.069733333
0.069866667	0.069866667
0.07	0.07
0.070133333	0.070133333
0.070266667	0.070266667
0.0704	0.0704
0.070533333	0.070533333
0.070666667	0.070666667
0.0708	0.0708
0.070933333	0.070933333
0.071066667	0.071066667
0.0712	0.0712
0.071333333	0.071333333
0.071466667	0.071466667
0.0716	0.0716
0.071733333	0.071733333
0.071866667	0.071866667
0.072	0.072
0.072133333	0.072133333
0.072266667	0.072266667
0.0724	0.0724
0.072533333	0.072533333
0.072666667	0.072666667
0.0728	0.0728
0.072933333	0.072933333
0.073066667	0.073066667
0.0732	0.0732
0.073333333	0.073333333
0.073466667	0.073466667
0.0736	0.0736
0.073733333	0.073733333
0.073866667	0.073866667
0.074	0.074
0.074133333	0.074133333
0.074266667	0.074266667
0.0744	0.0744
0.074533333	0.074533333
0.074666667	0.074666667
0.0748	0.0748
0.074933333	0.074933333
0.075066667	0.075066667
0.0752	0.0752
0.075333333	0.075333333
0.075466667	0.075466667
0.0756	0.0756
0.075733333	0.075733333
0.075866667	0.075866667
0.076	0.076
0.076133333	0.076133333
0.076266667	0.076266667
0.0764	0.0764
0.076533333	0.076533333
0.076666667	0.076666667
0.0768	0.0768
0.076933333	0.076933333
0.077066667	0.077066667
0.0772	0.0772
0.077333333	0.077333333
0.077466667	0.077466667
0.0776	0.0776
0.077733333	0.077733333
0.077866667	0.077866667
0.078	0.078
0.078133333	0.078133333
0.078266667	0.078266667
0.0784	0.0784
0.078533333	0.078533333
0.078666667	0.078666667
0.0788	0.0788
0.078933333	0.078933333
0.079066667	0.079066667
0.0792	0.0792
0.079333333	0.079333333
0.079466667	0.079466667
0.0796	0.0796
0.079733333	0.079733333
0.079866667	0.079866667
0.08	0.08
0.080133333	0.080133333
0.080266667	0.080266667
0.0804	0.0804
0.080533333	0.080533333
0.080666667	0.080666667
0.0808	0.0808
0.080933333	0.080933333
0.081066667	0.081066667
0.0812	0.0812
0.081333333	0.081333333
0.081466667	0.081466667
0.0816	0.0816
0.081733333	0.081733333
0.081866667	0.081866667
0.082	0.082
0.082133333	0.082133333
0.082266667	0.082266667
0.0824	0.0824
0.082533333	0.082533333
0.082666667	0.082666667
0.0828	0.0828
0.082933333	0.082933333
0.083066667	0.083066667
0.0832	0.0832
0.083333333	0.083333333
0.083466667	0.083466667
0.0836	0.0836
0.083733333	0.083733333
0.083866667	0.083866667
0.084	0.084
0.084133333	0.084133333
0.084266667	0.084266667
0.0844	0.0844
0.084533333	0.084533333
0.084666667	0.084666667
0.0848	0.0848
0.084933333	0.084933333
0.085066667	0.085066667
0.0852	0.0852
0.085333333	0.085333333
0.085466667	0.085466667
0.0856	0.0856
0.085733333	0.085733333
0.085866667	0.085866667
0.086	0.086
0.086133333	0.086133333
0.086266667	0.086266667
0.0864	0.0864
0.086533333	0.086533333
0.086666667	0.086666667
0.0868	0.0868
0.086933333	0.086933333
0.087066667	0.087066667
0.0872	0.0872
0.087333333	0.087333333
0.087466667	0.087466667
0.0876	0.0876
0.087733333	0.087733333
0.087866667	0.087866667
0.088	0.088
0.088133333	0.088133333
0.088266667	0.088266667
0.0884	0.0884
0.088533333	0.088533333
0.088666667	0.088666667
0.0888	0.0888
0.088933333	0.088933333
0.089066667	0.089066667
0.0892	0.0892
0.089333333	0.089333333
0.089466667	0.089466667
0.0896	0.0896
0.089733333	0.089733333
0.089866667	0.089866667
0.09	0.09
0.090133333	0.090133333
0.090266667	0.090266667
0.0904	0.0904
0.090533333	0.090533333
0.090666667	0.090666667
0.0908	0.0908
0.090933333	0.090933333
0.091066667	0.091066667
0.0912	0.0912
0.091333333	0.091333333
0.091466667	0.091466667
0.0916	0.0916
0.091733333	0.091733333
0.091866667	0.091866667
0.092	0.092
0.092133333	0.092133333
0.092266667	0.092266667
0.0924	0.0924
0.092533333	0.092533333
0.092666667	0.092666667
0.0928	0.0928
0.092933333	0.092933333
0.093066667	0.093066667
0.0932	0.0932
0.093333333	0.093333333
0.093466667	0.093466667
0.0936	0.0936
0.093733333	0.093733333
0.093866667	0.093866667
0.094	0.094
0.094133333	0.094133333
0.094266667	0.094266667
0.0944	0.0944
0.094533333	0.094533333
0.094666667	0.094666667
0.0948	0.0948
0.094933333	0.094933333
0.095066667	0.095066667
0.0952	0.0952
0.095333333	0.095333333
0.095466667	0.095466667
0.0956	0.0956
0.095733333	0.095733333
0.095866667	0.095866667
0.096	0.096
0.096133333	0.096133333
0.096266667	0.096266667
0.0964	0.0964
0.096533333	0.096533333
0.096666667	0.096666667
0.0968	0.0968
0.096933333	0.096933333
0.097066667	0.097066667
0.0972	0.0972
0.097333333	0.097333333
0.097466667	0.097466667
0.0976	0.0976
0.097733333	0.097733333
0.097866667	0.097866667
0.098	0.098
0.098133333	0.098133333
0.098266667	0.098266667
0.0984	0.0984
0.098533333	0.098533333
0.098666667	0.098666667
0.0988	0.0988
0.098933333	0.098933333
0.099066667	0.099066667
0.0992	0.0992
0.099333333	0.099333333
0.099466667	0.099466667
0.0996	0.0996
0.099733333	0.099733333
0.099866667	0.099866667
0.1	0.1
0.100133333	0.100133333
0.100266667	0.100266667
0.1004	0.1004
0.100533333	0.100533333
0.100666667	0.100666667
0.1008	0.1008
0.100933333	0.100933333
0.101066667	0.101066667
0.1012	0.1012
0.101333333	0.101333333
0.101466667	0.101466667
0.1016	0.1016
0.101733333	0.101733333
0.101866667	0.101866667
0.102	0.102
0.102133333	0.102133333
0.102266667	0.102266667
0.1024	0.1024
0.102533333	0.102533333
0.102666667	0.102666667
0.1028	0.1028
0.102933333	0.102933333
0.103066667	0.103066667
0.1032	0.1032
0.103333333	0.103333333
0.103466667	0.103466667
0.1036	0.1036
0.103733333	0.103733333
0.103866667	0.103866667
0.104	0.104
0.104133333	0.104133333
0.104266667	0.104266667
0.1044	0.1044
0.104533333	0.104533333
0.104666667	0.104666667
0.1048	0.1048
0.104933333	0.104933333
0.105066667	0.105066667
0.1052	0.1052
0.105333333	0.105333333
0.105466667	0.105466667
0.1056	0.1056
0.105733333	0.105733333
0.105866667	0.105866667
0.106	0.106
0.106133333	0.106133333
0.106266667	0.106266667
0.1064	0.1064
0.106533333	0.106533333
0.106666667	0.106666667
0.1068	0.1068
0.106933333	0.106933333
0.107066667	0.107066667
0.1072	0.1072
0.107333333	0.107333333
0.107466667	0.107466667
0.1076	0.1076
0.107733333	0.107733333
0.107866667	0.107866667
0.108	0.108
0.108133333	0.108133333
0.108266667	0.108266667
0.1084	0.1084
0.108533333	0.108533333
0.108666667	0.108666667
0.1088	0.1088
0.108933333	0.108933333
0.109066667	0.109066667
0.1092	0.1092
0.109333333	0.109333333
0.109466667	0.109466667
0.1096	0.1096
0.109733333	0.109733333
0.109866667	0.109866667
0.11	0.11
0.110133333	0.110133333
0.110266667	0.110266667
0.1104	0.1104
0.110533333	0.110533333
0.110666667	0.110666667
0.1108	0.1108
0.110933333	0.110933333
0.111066667	0.111066667
0.1112	0.1112
0.111333333	0.111333333
0.111466667	0.111466667
0.1116	0.1116
0.111733333	0.111733333
0.111866667	0.111866667
0.112	0.112
0.112133333	0.112133333
0.112266667	0.112266667
0.1124	0.1124
0.112533333	0.112533333
0.112666667	0.112666667
0.1128	0.1128
0.112933333	0.112933333
0.113066667	0.113066667
0.1132	0.1132
0.113333333	0.113333333
0.113466667	0.113466667
0.1136	0.1136
0.113733333	0.113733333
0.113866667	0.113866667
0.114	0.114
0.114133333	0.114133333
0.114266667	0.114266667
0.1144	0.1144
0.114533333	0.114533333
0.114666667	0.114666667
0.1148	0.1148
0.114933333	0.114933333
0.115066667	0.115066667
0.1152	0.1152
0.115333333	0.115333333
0.115466667	0.115466667
0.1156	0.1156
0.115733333	0.115733333
0.115866667	0.115866667
0.116	0.116
0.116133333	0.116133333
0.116266667	0.116266667
0.1164	0.1164
0.116533333	0.116533333
0.116666667	0.116666667
0.1168	0.1168
0.116933333	0.116933333
0.117066667	0.117066667
0.1172	0.1172
0.117333333	0.117333333
0.117466667	0.117466667
0.1176	0.1176
0.117733333	0.117733333
0.117866667	0.117866667
0.118	0.118
0.118133333	0.118133333
0.118266667	0.118266667
0.1184	0.1184
0.118533333	0.118533333
0.118666667	0.118666667
0.1188	0.1188
0.118933333	0.118933333
0.119066667	0.119066667
0.1192	0.1192
0.119333333	0.119333333
0.119466667	0.119466667
0.1196	0.1196
0.119733333	0.119733333
0.119866667	0.119866667
0.12	0.12
0.120133333	0.120133333
0.120266667	0.120266667
0.1204	0.1204
0.120533333	0.120533333
0.120666667	0.120666667
0.1208	0.1208
0.120933333	0.120933333
0.121066667	0.121066667
0.1212	0.1212
0.121333333	0.121333333
0.121466667	0.121466667
0.1216	0.1216
0.121733333	0.121733333
0.121866667	0.121866667
0.122	0.122
0.122133333	0.122133333
0.122266667	0.122266667
0.1224	0.1224
0.122533333	0.122533333
0.122666667	0.122666667
0.1228	0.1228
0.122933333	0.122933333
0.123066667	0.123066667
0.1232	0.1232
0.123333333	0.123333333
0.123466667	0.123466667
0.1236	0.1236
0.123733333	0.123733333
0.123866667	0.123866667
0.124	0.124
0.124133333	0.124133333
0.124266667	0.124266667
0.1244	0.1244
0.124533333	0.124533333
0.124666667	0.124666667
0.1248	0.1248
0.124933333	0.124933333
0.125066667	0.125066667
0.1252	0.1252
0.125333333	0.125333333
0.125466667	0.125466667
0.1256	0.1256
0.125733333	0.125733333
0.125866667	0.125866667
0.126	0.126
0.126133333	0.126133333
0.126266667	0.126266667
0.1264	0.1264
0.126533333	0.126533333
0.126666667	0.126666667
0.1268	0.1268
0.126933333	0.126933333
0.127066667	0.127066667
0.1272	0.1272
0.127333333	0.127333333
0.127466667	0.127466667
0.1276	0.1276
0.127733333	0.127733333
0.127866667	0.127866667
0.128	0.128
0.128133333	0.128133333
0.128266667	0.128266667
0.1284	0.1284
0.128533333	0.128533333
0.128666667	0.128666667
0.1288	0.1288
0.128933333	0.128933333
0.129066667	0.129066667
0.1292	0.1292
0.129333333	0.129333333
0.129466667	0.129466667
0.1296	0.1296
0.129733333	0.129733333
0.129866667	0.129866667
0.13	0.13
0.130133333	0.130133333
0.130266667	0.130266667
0.1304	0.1304
0.130533333	0.130533333
0.130666667	0.130666667
0.1308	0.1308
0.130933333	0.130933333
0.131066667	0.131066667
0.1312	0.1312
0.131333333	0.131333333
0.131466667	0.131466667
0.1316	0.1316
0.131733333	0.131733333
0.131866667	0.131866667
0.132	0.132
0.132133333	0.132133333
0.132266667	0.132266667
0.1324	0.1324
0.132533333	0.132533333
0.132666667	0.132666667
0.1328	0.1328
0.132933333	0.132933333
0.133066667	0.133066667
0.1332	0.1332
0.133333333	0.133333333
0.133466667	0.133466667
0.1336	0.1336
0.133733333	0.133733333
0.133866667	0.133866667
0.134	0.134
